isSoundTrack,rank,album,artist,year,url,comment
FALSE,A,Strange Angels,Laurie Anderson,1989,https://www.robertchristgau.com/get_album.php?id=2009,"
Anderson feels powerless, a speck of dust at the speed of light, and these are the bleakest songs she's ever written. Positing progress as the force that prevents history from righting itself, she looks the death of nature in its prosthetic eye and sees bad changes coming a lot sooner than, for instance, equal pay for women, which she calculates is due along about 3888. But she also feels connected to the pop firmament, often constructing her lyrics like a human sampler, and this is the most mellifluous music she's ever recorded. She's taken voice lessons to match the tunes she's writing, and hired sidepeople--notably Graceland bassist Bakithi Khumalo, whose fretless flow unifies the four lithest tracks--who she knows will add a savvy, sensual sheen to her most cerebral constructs. Some find these two pop moves a mark of compromise; I find them pleasingly complex. A soothing glimpse of the end of the world.
"
FALSE,A,Inside My Brain,Angry Samoans,1980,https://www.robertchristgau.com/get_album.php?id=119,"
Like so many of their coscenemakers, these dorks cultivate race and sex shock; one of them has had unkind words for his ""adopted Jew parents,"" and the band's abuse of a ""pathetic male queer"" is now on record. But these six foreshortened songs, self-destructing in under ten minutes total, sum up the only hard-core punks to put the social distortion they yell about on the map. Sure a lot of what's inside their brains started somewhere else, but that's where it ended up, and by copping to their part--even their ""new generation"" anthem-if-you-want-to-call-it-that is called ""Right Side of My Brain""--they give themselves a shot at beating it, by whatever means necessary. They're solipsistic enough to claim the gone girlfriend in ""You Stupid Asshole"" no longer exists, and fair enough to add that they're stupid assholes themselves. And they insult Rodney Bingenheimer, which must be why skinheads think they go too far. If Carly Simon can make great rock and roll, why not them?
"
FALSE,A,Back from Samoa,Angry Samoans,1982,https://www.robertchristgau.com/get_album.php?id=4313,"
An LP in format and perceived weight, a seventeen-minute EP in real-time length, this is the most offensive record I've ever liked, and damn near perfect if superannuated hardcore with metal hooks could be your meat. Todd Homer is good enough to half convince me he's as demented as he sounds, and I don't mean in a cute way--I pity anyone (especially any female) who has to treat him like a human. ""They Saved Hitler's Cock"" is the most brutal and ludicrous of these fourteen frags, ""Homo-sexual"" (""I'm like you"") and ""Ballad of Jerry Curlan"" (""drinks toilet water takes it up the ass butt-fucks his dog"") the scariest. All of 'em are catchy. And almost every one give me a laugh.
"
FALSE,A,Gimme Samoa: 31 Garbage-Pit Hits,Angry Samoans,1987,https://www.robertchristgau.com/get_album.php?id=121,"
There's something heart-warmingly perverse about turning these proud piggos into yuppie fodder, and after all, how many other major '80s bands could fit their entire recorded output onto one pricy piece of plastic-coated aluminum five inches in diameter? Including even a few outtakes--the same ones that pad PVC's rerelease of Inside My Brain into something collectors might respring for, and I must admit they're growing on me. Some disparage the Samoans as incipient Dead Milkmen, which isn't such a terrible insult and also misses how disturbing they were--Rodney Bingenheimer wasn't their only enemy. In fact, maybe they still are disturbing--maybe that analysis is a pornography-is-boring move, an attempt to trivialize the threatening. Always a reluctant fan, I find that their bad attitudes reinforce each other played back to back in this format: hard, catchy, unashamed straight-teen-male hostility so funny that there's no denying the educational value of its self-knowledge, though maybe more for observers than participants. In very short, a punk touchstone.
"
FALSE,A,New Magnetic Wonder,The Apples in Stereo,2007,https://www.robertchristgau.com/get_album.php?id=13574,"
Rock 'n' roll doesn't need Robert Schneider's ""non-Pythagorean"" scales to combat mind-body dualism. But Schneider's romance with ELO was just what he needed to add heft to his Beatles fixation--the aura of middlebrow seriousness puts his formalist musings on track. ""And the world is made of energy/And the world is possibility"" is Heraclitean pop at its cutest and acutest, the drug advice addresses prescription meds and he understands the fatal parallel between information and radiation, which is that too much of either can make you sick. Even the Mellotron interludes compute on the album where the Elephant Six finally get their shtick together.
"
FALSE,A,Icky Mettle,Archers of Loaf,1993,https://www.robertchristgau.com/get_album.php?id=143,"
Guitars screeching every which way, beats speeding and hesitating and slamming chaos back into the box, twentysomething boyvoices whining and arguing and drawling and straining, it's the world according to indie rock: a tantrum set to music as sharp and self-contained as a comedy routine. Aurally, this is now--one now, anyway. If it has zero to say about tomorrow, why don't you just worry about that then?
"
FALSE,A,Vee Vee,Archers of Loaf,1995,https://www.robertchristgau.com/get_album.php?id=145,"
Eric Bachmann's pissed-off, speechlike yowl-to-croak isn't as callow or pop as Stephen Malkmus's demented, speechlike croon-to-whine, but their bands share an aural gestalt: tuneful two-guitar breaks that set off unkempt explosions before recombining in brief climaxes soon interrupted by more disarray. The Archers trace the agitated melodies and off guitar to the Replacements, as if the clamor Bob Stinson unloosed by accident and spirit possession was instead planned out by former sax major Bachmann and axe-wielding bad boy Eric Johnson. With Paul Westerberg an adept of the realistic popsong and the Archers' titles so gnomic they forget them themselves, I resisted this notion until the show where I caught myself shouting out a whole utterly comprehensible stanza: ""They caught and drowned the front man/Of the world's worst rock and roll band/He was out of luck/Because nobody gave a fuck/The jury gathered all around the aqueduct/Drinking and laughing and lighting up/Reminiscing just how bad he sucked/Singin' throw him in the river/Throw him in the river/Throw him in the river/Throw the bastard in the river.""
"
FALSE,A,16 Most Requested Songs,Louis Armstrong,1994,https://www.robertchristgau.com/get_album.php?id=6008,"
With his innovations long since institutionalized, Armstrong's Ambassador of Jazz period is often accused of lost spark. Four songs on this budget set from the mid-'50s had been in his repertoire so long that they're also featured in the box, and you needn't back-to-back them to hear the difference--where earlier he was exploring his gifts and establishing his rights, here he's recreating his triumphs, revving set pieces into what has come to be understood as ""Dixieland,"" preparing effects that no one on either side of the footlights doubts will be forthcoming. And forthcome they fucking well do. No man as strong as Louis Armstrong entertains out of contempt--he lives to give pleasure, and he's so confident in his love for this material that he can do anything he wants to it. ""Rockin' Chair"" and ""That's My Desire"" are as funny as death and sex, which he knows damn well they're about. ""Black and Blue"" isn't funny at all.
"
FALSE,A,An American Icon,Louis Armstrong,1998,https://www.robertchristgau.com/get_album.php?id=2138,"
Put off my feed by a single godawful piano solo, I fretted that this post-WWII overview was too lax. Certainly he recorded many of these 60 tunes many times; in other versions, seven are on Columbia/Legacy's 16 Most Requested Songs, an utterly convincing budget-priced survey of Armstrong the Beloved, the Entertainer--the Icon. A few selections here are merely lovable and entertaining, not iconic. But having played all three discs many times--Louis is one artist the boy-group fan in the back seat will always settle for--I've yet to locate another moment I'd rather not hear. Armstrong is my favorite artist because he epitomizes what Gary Giddins's newly reissued Satchmo breaks down as the entertainer-as-artist/artist-as-entertainer: ""He was as much himself rolling his eyes and mugging as he was playing the trumpet. His fans understood that, but intellectuals found the whole effect too damn complicated.""
"
FALSE,A,The Complete Town Hall Concert 1947,Louis Armstrong,2004,https://www.robertchristgau.com/get_album.php?id=15458,"
Less than brilliantly recorded, though most '40s jazz boots are much worse, this May 12 experiment, featuring the template for the All-Stars combos he led for the rest of his life, is the Armstrong I play when I want the whole package. Quickly this mode gravitated toward the standard repertoire that dominates the albums I go to for late Louis: the American Icon set and 16 Most Requested Songs. But here the sell was a return to the format of his youth after years of mediocre big bands, so it begins with ""Cornet Chop Suey,"" ""Dear Old Southland,"" ""Big Butter and Egg Man."" Later there's newer stuff, though ""Back o' Town Blues"" and ""Do You Know What It Means to Miss New Orleans"" are a long way from ""Mack the Knife"" and ""Hello Dolly.""  Either way the committed, ebullient performances have something to prove. And as a bonus this is Armstrong's only recording with genre-hopping powerhouse Sid Catlett, who should have been his drummer forever but quit fast and died all too soon.
"
FALSE,A,What a Wonderful Christmas,Louis Armstrong & Friends,1997,https://www.robertchristgau.com/get_album.php?id=10793,"
Armstrong is the perfect host--always cheerful in demeanor, never maudlin in sentiment--and his grab bag of Satchmo seasonals and stellar one-shots packs a hell of a party. He even makes the most of ""'Zat You, Santa Claus,"" not to mention Gordon Jenkins, although after he gives Steve Allen's ""Cool Yule"" the once-over he figures he'd better just pretend it's jazz. Beyond that, the only wet blankets are an oddly sober Louis Jordan and Lena Horne (she can't help it, she's Lena Horne). Home for the holidays: Mel Torme. Ho ho ho: Duke Ellington's ""Jingle Bells.""
"
FALSE,A,Perfect Lives (Private Parts)/The Bar,Robert Ashley,1980,https://www.robertchristgau.com/get_album.php?id=2965,"
Ashley's previous recorded excursion into pulse-plus-words quasi-rock was appealingly hypnotic, but I thought it inauspicious that when I heard and saw this piece live early in 1980 I had a hard time staying awake. No such omens with the album, which is like a state-of-the-art update of the Velvets' ""Murder Mystery."" One improvement is that you can follow the words, which offer both hook phrases (""We don't serve fine wines in half-pints buddy"") and literary satisfaction (dialogue/confrontation between white common-sense-materialist bartender and black cocktail pianist of mystical mien). Also gratifying is the ironic poppish context Ashley finds for the avant-MOR blandouts of such Soho luminaries as producer-arranger Peter Gordon and keyboardist-arranger ""Blue"" Gene Tyranny.
"
FALSE,A,Top Hat: Hits From Hollywood,Fred Astaire,1994,https://www.robertchristgau.com/get_album.php?id=6009,"
Cut in 1952 with a skilled Oscar Peterson sextet, Verve's Steppin' Out: Astaire Sings is the class entry, but I much prefer this unabashed slice of nostalgia, recorded in the mid-'30s with various cheesy dance bands (and the occasional tap solo). Pushing 40, Astaire still sounds boyish--his perilously slender voice embodies the naive sophistication he invented, and from it he extracts a wealth of true notes and meanings. For all his commitment to pitch, there's something very rock and roll about the way he transcends his disadvantages with smarts, personality, and rhythmic savvy. No wonder Berlin and the rest preferred him to the orotund competition--with no tonsils to show off, he devotes himself to the songs, and he owns them.
"
FALSE,A,Invasion of Privacy,Cardi B,2018,https://www.robertchristgau.com/get_album.php?id=17292,"
Because she's smart enough to know the difference between a mixtape and an album, she earns the right to treat this official debut as the one that counts--no filler, no throwaways, no riding her smash, no withholding her smash either. Musically and lyrically, every track is thought through, with debts called in and incurred. The Noo Yawk accent she's right to lean on is so blunt that she's not a truly fluent rhymer, so she does well to pull in Chance's flow, Migos's trickeration, Pete Rodriguez's clave. And lyrically, her aim is true. ""Write a verse while I twerk / I wear off-white in church""? Tell it, sister. ""Only thing fake is the boobs""? Ca-ching. ""Pussy's so good I say my own name during sex""? Car-di!
"
FALSE,A,The Best of Eric B. & Rakim: 20th Century Masters: The Millennium Collection,Eric B. & Rakim,2001,https://www.robertchristgau.com/get_album.php?id=10794,"
One more once, I played the six other titles on the legendary 1987 Paid in Full. They're pure, innovative, in-your-face--no doubt. But they're also turntablism with spoken decoration, of small use to anyone who hasn't internalized the ""real"" hip hop aesthetic. Adding seven songs from their three excellent later albums to the debut's four groundbreaking masterworks, this is where the rest of us go with their flow; I don't know another hip hop album that sweeps by so easily and rapidly. Not that there are no bumps--in a way, the terrain is all bumps. Sometimes the effect is mountain-hopping the rooftops, more often kayaking through Hell Gate. Always the mind is quicker than the beat.
"
FALSE,A,Banned in D.C.: Bad Brains Greatest Riffs,Bad Brains,2003,https://www.robertchristgau.com/get_album.php?id=12211,"
As hardcore fans have always known, they were as historic a band as Fugazi or Black Flag. And as the subtitle knows, they weren't about songwriting--this was a band band, one of the few with the talent, experience, discipline, and love to bend master chops to a downpressed style. There are no weak links or even unequal partners. Sure H.R. and Dr. Know got the attention, but skank scholar Darryl Jenifer and power polymath Earl Hudson stand just as proud. From this seminal unit proceed both Living Colour and Limp Bizkit--every metallurgist who saw that guitar heroism had to get faster and funkier. A great sound--and a lyric sheet you'll need.
"
FALSE,A,Mama's Gun,Erykah Badu,2000,https://www.robertchristgau.com/get_album.php?id=1196,"
Ms. Badu-to-you could have ridden her photogenic witchy-rootsy ambience/attitude down a flexigroove to iconicity. Instead she determined to rise up, doing for her songcraft what D'Angelo did for his funk. From ""Here's my philosophy/We're living in a penitentiary"" to ""My eyes are green/Because I eat a lot of vegetables,"" she scores over and over on 14-tracks-in-72-minutes that miss maybe twice and only seem long-winded when she gives the flautist some. Maybe her sources are autobiographical, but she's here to inspire all black-identified women and the men who admire them. On ""Cleva,"" she predicts you'll love her for her mind as her ninnies sag; on ""Booty,"" she pulls more good stuff with her G.E.D. than you can with your Ph.D. And to prove how smart she is once and for all, she accentchuates her word power with structures, arrangements, hooks, the works.
"
FALSE,A,The Best of Chet Baker,Chet Baker,2004,https://www.robertchristgau.com/get_album.php?id=12604,"
Baker was the genius journeyman for whom Dave Hickey devised the freelancer's epitaph: ""If This Dude Wasn't Dead, He Could Still Get Work."" He recorded some 60 albums, and although I know I slightly prefer this 15-track '50s selection to Hickey's ""all-time favorite record"" Chet Baker Sings, and much prefer it to Bluebird's jazzier 1962 Chet Is Back!, I'm not about to explore them all. His adore-the-melody trick has its limits unless his white Oklahoman affect touches you like it does Hickey, the white Texan son of a swing musician with bebop dreams. So this is ideal. As someone who's always preferred Baker's singing to his trumpet, I was surprised to find that three vocals were only one short of what I would have preferred (words on ""It Never Entered My Mind"" later on, please), and surprised to swoon for the instrumental opener, a 1952 ""My Funny Valentine"" the notes claim was a hit. I was also surprised to hear more romance--and less ""cool""--in this ""My Funny Valentine""'s lyricism, sensuality, and bassline than in the contemporaneous version that opens Miles Davis Plays for Lovers. Thank Baker's smooth, soft, full, breathy sound. Thank Gerry Mulligan, Zoot Sims, and (on the two jazz compositions) Johnny Griffin. Thank Paul Chambers. Thank the melodies.
"
FALSE,A,Nu Med,Balkan Beat Box,2007,https://www.robertchristgau.com/get_album.php?id=13610,"
More Balkan, less beat box, very Brooklyn, ex-Israeli masterminds Tamir Muskat and Ori Kaplan dispense with the yï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½-yï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½""BBBeat"" or Uri Kinrot's fetching guitar line on ""Habibi MinZaman."" But they sound like looted treasure that will soon help the guys wire much-needed cash to the old country from a newer, happier home. In this fifth year of our imperial horror show, anybody who can lay such a benign aura on a province of America, even rebel Brooklyn, should get a Congressional Order of Merit. Unable to suss what MC Tomer Yosef believes ""intelligence be tellin' gents,"" I hope we get to find out.
"
FALSE,A,1991,Azealia Banks,2012,https://www.robertchristgau.com/get_album.php?id=15707,"
Four tracks, 14 minutes of music, topped inevitably by ""212"" (and if you're not among the video's 20 million hits, succumb now). All of said songs top this eye-on-the-prize Harlemite's many other YouTube offerings, some of which might in turn sound dandy mixed into the mixtape and official album we are assured will soon-come. One might bitch about the chopped-and-screwed monologue that brings total time to 16 minutes, only it's funnier and more pointed than the Clyde Smith skits it bites from Ghostface. So I hope this is the dancey hip-hop Nicki Minaj's haters claim to miss and know full well it's too effing dancey for 'em--not to mention too virtuosic, beatwise, layered, less-is-more, and much. Quick-tongued, lascivious, catchy, and delighted with itself, there hasn't been a more pleasurable record all year and probably won't be--not even by her.
"
FALSE,A,Broke With Expensive Taste,Azealia Banks,2014,https://www.robertchristgau.com/get_album.php?id=16229,"
The articulation of our most musical young rapper is crystalline without flaunting its precision. Her singing rolls full and easy from somewhere in her torso. The grain of her voice is both pretty and sensual. And unlike her male counterparts she doesn't equate sex with power--there's verbal as well as vocal evidence that she feels it elsewhere than her genitalia. That said, she does seem to equate rapping with power--her troubles are the usual star-time overindulgences, and just about every terrific song here is a boast one way or another. Yet just about every song is a serious pleasure regardless. Here's hoping that when she achieves the security she deserves, she uses her IQ for something more useful than battling a melanin-deprived rival who admits more vulnerabilities than she does.
"
FALSE,A,"Sometimes I Sit and Think, and Sometimes I Just Sit.",Courtney Barnett,2015,https://www.robertchristgau.com/get_album.php?id=16335,"
I insist that the most striking advance here is musical, as her Melbourne g-b-d rock out where formerly they strummed her weaker material into oblivion. Not like Nirvana or something--they're nowhere near that galvanic. But they pack the kind of drive and focus that convince the listener every song matters to the people who are playing it, with the singer-songwriter's committed vocals the clincher. I'll concede, however, that song quality per se could have inspired this effect, because these don't quit. Take this casual opener from ""Dead Fox,"" which you'd best believe scans: ""Jen insists that we buy organic vegetables and I must admit I was a little sceptical at first a little pesticide can't hurt."" Triangulates her culturally--soon we learn that she's always found organic kind of pricey. But what I love most is the half-rhymes that half-link the ""vegetables""-""sceptical""-""pesticide"" polysyllables before she continues an autobiographical reminiscence based on a road trip through cattle country. That's Barnett's m.o. Formally, her songs are confessional, only they describe her material life and conflicted feelings acutely rather than dreamily, so that the songs occur in and are inflected by a deftly rendered physical and social world. ""Dead Fox"" isn't even a standout. You want one of those, try ""Depreston,"" in which a house-shopping expedition is stopped dead by a Vietnam snapshot the deceased owner has left behind. Say Barnett is Jens Lekman only folk-grunge not pop. Say she's John Prine as a lesbian boho 40 years his junior from the other side of the globe and maybe tracks. Say she's herself. Hope she remains so.
"
FALSE,A,Vol. 1: Frozen Ropes and Dying Quails,The Baseball Project,2008,https://www.robertchristgau.com/get_album.php?id=14475,"
All public endeavors have their journeymen, and if Steve Wynn and Scott McCaughey aren't obscurities like Ryan Freel and Alfredo Amezaga, they're certainly half flashes like Ty Wigginton and Willie Bloomquist--diligent, productive, enduring, their great moments well gone now and also not all that great. That would be the Dream Syndicate and the Young Fresh Fellows, although this band-in-concept-only is more like McCaughey's shifting Minus Five, complete with retro-alt songcraft and Peter Buck moonlighting away. It turns out that, like folk music before it, the static, jangly retro-alt template makes a dandy setting for topical songs. Just going by tune and lyrical hook, the only dud here is McCaughey's weeper about Mark McGwire, and as an amateur expert in the field I swear several hit the ball on the sweet spot: tributes to Curt Flood, Harvey Haddix, Big Ed Delahanty, and a closer with his arm like hamburger meat.
"
FALSE,A,The Best of Early Basie,Count Basie,1996,https://www.robertchristgau.com/get_album.php?id=10795,"
It was the sure shots of the Basie Ken Burns Jazz that enabled me to go back and hear this 1996 budget item. Late Basie is as springy as brass plush gets. But though Orrin Keepnews's big-band focus is purist--this would still have been a unified record if he'd made room for Helen Humes pop and gone out on a terse piano feature like ""Hey Lawdy Mama""--jazzbos don't divide Basie into Old and New Testament just because he's a god. Not all 21 tunes here are as indelible as ""One O'Clock Jump."" But most are close enough, and deliver the prime pleasures of Basie at his most original: Bill's uncannily understated theme, Lester's insouciant honk, and a bandleader's dozen of superb musicians in the service of volume and beat. True, amplifiers soon achieved a similar effect with less fuss. But the amplifier has never been a solo instrument.
"
